RDMA MTP: Optimizing for 256 threads
[server req_recv] t=3572491179 ns reqId=1000030 size=17B client_node_id=1
[server rdma_send] t=3572567560 ns reqId=3000028 size=665608B client_node_id=3
[server rdma_send] t=3572574727 ns reqId=5000028 size=665608B client_node_id=5
[client rdma_recv] t=3573654318 ns reqId=3000028 size=665608B client_node_id=3
[client req_send] t=3573656818 ns reqId=3000030 size=17B client_node_id=3
[server req_recv] t=3573659026 ns reqId=3000030 size=17B client_node_id=3
[client rdma_recv] t=3573661242 ns reqId=5000028 size=665608B client_node_id=5
[client req_send] t=3573663742 ns reqId=5000030 size=17B client_node_id=5
[server req_recv] t=3573665950 ns reqId=5000030 size=17B client_node_id=5
[server resp_send] t=3609713164 ns reqId=6000027 size=41B client_node_id=6
[client resp_recv] t=3609716590 ns reqId=6000027 size=41B client_node_id=6
[client hand_send] t=3609716590 ns reqId=6000027 size=10B client_node_id=6
[server hand_recv] t=3609719924 ns reqId=6000027 size=10B client_node_id=6
[server resp_send] t=3609720088 ns reqId=8000027 size=41B client_node_id=8
[client resp_recv] t=3609723514 ns reqId=8000027 size=41B client_node_id=8
[client hand_send] t=3609723514 ns reqId=8000027 size=10B client_node_id=8
[server hand_recv] t=3609726848 ns reqId=8000027 size=10B client_node_id=8
[server resp_send] t=3609727012 ns reqId=10000027 size=41B client_node_id=10
[client resp_recv] t=3609730438 ns reqId=10000027 size=41B client_node_id=10
[client hand_send] t=3609730438 ns reqId=10000027 size=10B client_node_id=10
[server hand_recv] t=3609733772 ns reqId=10000027 size=10B client_node_id=10
[server resp_send] t=3609733936 ns reqId=7000027 size=41B client_node_id=7
[client resp_recv] t=3609737362 ns reqId=7000027 size=41B client_node_id=7
[client hand_send] t=3609737362 ns reqId=7000027 size=10B client_node_id=7
[server hand_recv] t=3609740696 ns reqId=7000027 size=10B client_node_id=7
[server resp_send] t=3609740860 ns reqId=9000027 size=41B client_node_id=9
[client resp_recv] t=3609744286 ns reqId=9000027 size=41B client_node_id=9
[client hand_send] t=3609744286 ns reqId=9000027 size=10B client_node_id=9
[server hand_recv] t=3609747620 ns reqId=9000027 size=10B client_node_id=9
[server resp_send] t=3609747784 ns reqId=11000027 size=41B client_node_id=11
[client resp_recv] t=3609751210 ns reqId=11000027 size=41B client_node_id=11
[client hand_send] t=3609751210 ns reqId=11000027 size=10B client_node_id=11
[server hand_recv] t=3609754544 ns reqId=11000027 size=10B client_node_id=11
[server resp_send] t=3609754708 ns reqId=6000028 size=41B client_node_id=6
[client resp_recv] t=3609758134 ns reqId=6000028 size=41B client_node_id=6
[client hand_send] t=3609758134 ns reqId=6000028 size=10B client_node_id=6
[server hand_recv] t=3609761468 ns reqId=6000028 size=10B client_node_id=6
[server resp_send] t=3609761632 ns reqId=8000028 size=41B client_node_id=8
[client resp_recv] t=3609765058 ns reqId=8000028 size=41B client_node_id=8
[client hand_send] t=3609765058 ns reqId=8000028 size=10B client_node_id=8
[server hand_recv] t=3609768392 ns reqId=8000028 size=10B client_node_id=8
[server resp_send] t=3609768604 ns reqId=10000028 size=41B client_node_id=10
[client resp_recv] t=3609772030 ns reqId=10000028 size=41B client_node_id=10
[client hand_send] t=3609772030 ns reqId=10000028 size=10B client_node_id=10
[server hand_recv] t=3609775364 ns reqId=10000028 size=10B client_node_id=10
[server resp_send] t=3609775576 ns reqId=7000028 size=41B client_node_id=7
[client resp_recv] t=3609779002 ns reqId=7000028 size=41B client_node_id=7
[client hand_send] t=3609779002 ns reqId=7000028 size=10B client_node_id=7
[server hand_recv] t=3609782336 ns reqId=7000028 size=10B client_node_id=7
[server resp_send] t=3609782548 ns reqId=9000028 size=41B client_node_id=9
[client resp_recv] t=3609785974 ns reqId=9000028 size=41B client_node_id=9
[client hand_send] t=3609785974 ns reqId=9000028 size=10B client_node_id=9
[server hand_recv] t=3609789308 ns reqId=9000028 size=10B client_node_id=9
[server resp_send] t=3609789520 ns reqId=11000028 size=41B client_node_id=11
[client resp_recv] t=3609792946 ns reqId=11000028 size=41B client_node_id=11
[client hand_send] t=3609792946 ns reqId=11000028 size=10B client_node_id=11
[server hand_recv] t=3609796280 ns reqId=11000028 size=10B client_node_id=11
[server rdma_send] t=3609869924 ns reqId=6000027 size=665608B client_node_id=6
[server rdma_send] t=3609876848 ns reqId=8000027 size=665608B client_node_id=8
[server rdma_send] t=3609883772 ns reqId=10000027 size=665608B client_node_id=10
[server rdma_send] t=3609890696 ns reqId=7000027 size=665608B client_node_id=7
[server rdma_send] t=3609897620 ns reqId=9000027 size=665608B client_node_id=9
[server rdma_send] t=3609904544 ns reqId=11000027 size=665608B client_node_id=11
[server rdma_send] t=3609911468 ns reqId=6000028 size=665608B client_node_id=6
[server rdma_send] t=3609918392 ns reqId=8000028 size=665608B client_node_id=8
[server rdma_send] t=3609925364 ns reqId=10000028 size=665608B client_node_id=10
[server rdma_send] t=3609932336 ns reqId=7000028 size=665608B client_node_id=7
[server rdma_send] t=3609939308 ns reqId=9000028 size=665608B client_node_id=9
[server rdma_send] t=3609946280 ns reqId=11000028 size=665608B client_node_id=11
[client rdma_recv] t=3616255898 ns reqId=6000027 size=665608B client_node_id=6
[client req_send] t=3616258398 ns reqId=6000029 size=17B client_node_id=6
[server req_recv] t=3616261710 ns reqId=6000029 size=17B client_node_id=6
[client rdma_recv] t=3616262822 ns reqId=8000027 size=665608B client_node_id=8
[client req_send] t=3616265322 ns reqId=8000029 size=17B client_node_id=8
[server req_recv] t=3616268634 ns reqId=8000029 size=17B client_node_id=8
[client rdma_recv] t=3616269746 ns reqId=10000027 size=665608B client_node_id=10
[client req_send] t=3616272246 ns reqId=10000029 size=17B client_node_id=10
[server req_recv] t=3616275558 ns reqId=10000029 size=17B client_node_id=10
[client rdma_recv] t=3616276670 ns reqId=7000027 size=665608B client_node_id=7
[client req_send] t=3616279170 ns reqId=7000029 size=17B client_node_id=7
[server req_recv] t=3616282482 ns reqId=7000029 size=17B client_node_id=7
[client rdma_recv] t=3616283594 ns reqId=9000027 size=665608B client_node_id=9
[client req_send] t=3616286094 ns reqId=9000029 size=17B client_node_id=9
[server req_recv] t=3616289406 ns reqId=9000029 size=17B client_node_id=9
[client rdma_recv] t=3616290518 ns reqId=11000027 size=665608B client_node_id=11
[client req_send] t=3616293018 ns reqId=11000029 size=17B client_node_id=11
[server req_recv] t=3616296330 ns reqId=11000029 size=17B client_node_id=11
[client rdma_recv] t=3616297442 ns reqId=6000028 size=665608B client_node_id=6
[client req_send] t=3616299942 ns reqId=6000030 size=17B client_node_id=6
[server req_recv] t=3616303254 ns reqId=6000030 size=17B client_node_id=6
[client rdma_recv] t=3616304366 ns reqId=8000028 size=665608B client_node_id=8
[client req_send] t=3616306866 ns reqId=8000030 size=17B client_node_id=8
[server req_recv] t=3616310178 ns reqId=8000030 size=17B client_node_id=8
[client rdma_recv] t=3616311338 ns reqId=10000028 size=665608B client_node_id=10
[client req_send] t=3616313838 ns reqId=10000030 size=17B client_node_id=10
[server req_recv] t=3616317150 ns reqId=10000030 size=17B client_node_id=10
[client rdma_recv] t=3616318310 ns reqId=7000028 size=665608B client_node_id=7
[client req_send] t=3616320810 ns reqId=7000030 size=17B client_node_id=7
[server req_recv] t=3616324122 ns reqId=7000030 size=17B client_node_id=7
[client rdma_recv] t=3616325282 ns reqId=9000028 size=665608B client_node_id=9
[client req_send] t=3616327782 ns reqId=9000030 size=17B client_node_id=9
[server req_recv] t=3616331094 ns reqId=9000030 size=17B client_node_id=9
[client rdma_recv] t=3616332254 ns reqId=11000028 size=665608B client_node_id=11
[client req_send] t=3616334754 ns reqId=11000030 size=17B client_node_id=11
[server req_recv] t=3616338066 ns reqId=11000030 size=17B client_node_id=11
[server resp_send] t=3795022348 ns reqId=4000029 size=41B client_node_id=4
[client resp_recv] t=3795023490 ns reqId=4000029 size=41B client_node_id=4
[client hand_send] t=3795023490 ns reqId=4000029 size=10B client_node_id=4
[server hand_recv] t=3795024632 ns reqId=4000029 size=10B client_node_id=4
[server resp_send] t=3795029272 ns reqId=4000030 size=41B client_node_id=4
[client resp_recv] t=3795030414 ns reqId=4000030 size=41B client_node_id=4
[client hand_send] t=3795030414 ns reqId=4000030 size=10B client_node_id=4
[server hand_recv] t=3795031556 ns reqId=4000030 size=10B client_node_id=4
[server rdma_send] t=3795174632 ns reqId=4000029 size=665608B client_node_id=4
[server rdma_send] t=3795181556 ns reqId=4000030 size=665608B client_node_id=4
[client rdma_recv] t=3796246542 ns reqId=4000029 size=665608B client_node_id=4
[client req_send] t=3796249042 ns reqId=4000031 size=17B client_node_id=4
[server req_recv] t=3796250146 ns reqId=4000031 size=17B client_node_id=4
[client rdma_recv] t=3796253466 ns reqId=4000030 size=665608B client_node_id=4
[client req_send] t=3796255966 ns reqId=4000032 size=17B client_node_id=4
[server req_recv] t=3796257070 ns reqId=4000032 size=17B client_node_id=4
[server resp_send] t=3799589323 ns reqId=1000029 size=41B client_node_id=1
[client resp_recv] t=3799591607 ns reqId=1000029 size=41B client_node_id=1
[client hand_send] t=3799591607 ns reqId=1000029 size=10B client_node_id=1
[server hand_recv] t=3799593845 ns reqId=1000029 size=10B client_node_id=1
[server rdma_send] t=3799743845 ns reqId=1000029 size=665608B client_node_id=1
[client rdma_recv] t=3800302857 ns reqId=1000029 size=665608B client_node_id=1
[client req_send] t=3800305357 ns reqId=1000031 size=17B client_node_id=1
[server req_recv] t=3800307565 ns reqId=1000031 size=17B client_node_id=1
[server resp_send] t=3814567508 ns reqId=2000029 size=41B client_node_id=2
[client resp_recv] t=3814569792 ns reqId=2000029 size=41B client_node_id=2
[client hand_send] t=3814569792 ns reqId=2000029 size=10B client_node_id=2
[server hand_recv] t=3814572030 ns reqId=2000029 size=10B client_node_id=2
[server resp_send] t=3814574432 ns reqId=5000029 size=41B client_node_id=5
[client resp_recv] t=3814576716 ns reqId=5000029 size=41B client_node_id=5
[client hand_send] t=3814576716 ns reqId=5000029 size=10B client_node_id=5
[server hand_recv] t=3814578954 ns reqId=5000029 size=10B client_node_id=5
[server rdma_send] t=3814722030 ns reqId=2000029 size=665608B client_node_id=2
[server rdma_send] t=3814728954 ns reqId=5000029 size=665608B client_node_id=5
[client rdma_recv] t=3815808788 ns reqId=2000029 size=665608B client_node_id=2
[client req_send] t=3815811288 ns reqId=2000031 size=17B client_node_id=2
[server req_recv] t=3815813496 ns reqId=2000031 size=17B client_node_id=2
[client rdma_recv] t=3815815712 ns reqId=5000029 size=665608B client_node_id=5
[client req_send] t=3815818212 ns reqId=5000031 size=17B client_node_id=5
[server req_recv] t=3815820420 ns reqId=5000031 size=17B client_node_id=5
[server resp_send] t=3817767862 ns reqId=3000029 size=41B client_node_id=3
[client resp_recv] t=3817770146 ns reqId=3000029 size=41B client_node_id=3
[client hand_send] t=3817770146 ns reqId=3000029 size=10B client_node_id=3
[server hand_recv] t=3817772384 ns reqId=3000029 size=10B client_node_id=3
[server rdma_send] t=3817922384 ns reqId=3000029 size=665608B client_node_id=3
[client rdma_recv] t=3818481396 ns reqId=3000029 size=665608B client_node_id=3
[client req_send] t=3818483896 ns reqId=3000031 size=17B client_node_id=3
[server req_recv] t=3818486104 ns reqId=3000031 size=17B client_node_id=3
[server resp_send] t=3822484255 ns reqId=2000030 size=41B client_node_id=2
[client resp_recv] t=3822486539 ns reqId=2000030 size=41B client_node_id=2
[client hand_send] t=3822486539 ns reqId=2000030 size=10B client_node_id=2
[server hand_recv] t=3822488777 ns reqId=2000030 size=10B client_node_id=2
[server resp_send] t=3822491179 ns reqId=1000030 size=41B client_node_id=1
[client resp_recv] t=3822493463 ns reqId=1000030 size=41B client_node_id=1
[client hand_send] t=3822493463 ns reqId=1000030 size=10B client_node_id=1
[server hand_recv] t=3822495701 ns reqId=1000030 size=10B client_node_id=1
[server rdma_send] t=3822638777 ns reqId=2000030 size=665608B client_node_id=2
[server rdma_send] t=3822645701 ns reqId=1000030 size=665608B client_node_id=1
[server resp_send] t=3823659026 ns reqId=3000030 size=41B client_node_id=3
[server resp_send] t=3823665950 ns reqId=5000030 size=41B client_node_id=5
[client resp_recv] t=3823676024 ns reqId=3000030 size=41B client_node_id=3
[client hand_send] t=3823676024 ns reqId=3000030 size=10B client_node_id=3
[server hand_recv] t=3823678262 ns reqId=3000030 size=10B client_node_id=3
[client resp_recv] t=3823683191 ns reqId=5000030 size=41B client_node_id=5
[client hand_send] t=3823683191 ns reqId=5000030 size=10B client_node_id=5
[server hand_recv] t=3823685429 ns reqId=5000030 size=10B client_node_id=5
[client rdma_recv] t=3823725773 ns reqId=2000030 size=665608B client_node_id=2
[client req_send] t=3823728273 ns reqId=2000032 size=17B client_node_id=2
[server req_recv] t=3823730481 ns reqId=2000032 size=17B client_node_id=2
[client rdma_recv] t=3823732697 ns reqId=1000030 size=665608B client_node_id=1
[client req_send] t=3823735197 ns reqId=1000032 size=17B client_node_id=1
[server req_recv] t=3823737405 ns reqId=1000032 size=17B client_node_id=1
[server rdma_send] t=3823828262 ns reqId=3000030 size=665608B client_node_id=3
[server rdma_send] t=3823835429 ns reqId=5000030 size=665608B client_node_id=5
[client rdma_recv] t=3824915020 ns reqId=3000030 size=665608B client_node_id=3
[client req_send] t=3824917520 ns reqId=3000032 size=17B client_node_id=3
[server req_recv] t=3824919728 ns reqId=3000032 size=17B client_node_id=3
[client rdma_recv] t=3824921944 ns reqId=5000030 size=665608B client_node_id=5
[client req_send] t=3824924444 ns reqId=5000032 size=17B client_node_id=5
[server req_recv] t=3824926652 ns reqId=5000032 size=17B client_node_id=5
[server resp_send] t=3866261710 ns reqId=6000029 size=41B client_node_id=6
[client resp_recv] t=3866265136 ns reqId=6000029 size=41B client_node_id=6
[client hand_send] t=3866265136 ns reqId=6000029 size=10B client_node_id=6
[server hand_recv] t=3866268470 ns reqId=6000029 size=10B client_node_id=6
[server resp_send] t=3866268634 ns reqId=8000029 size=41B client_node_id=8
[client resp_recv] t=3866272060 ns reqId=8000029 size=41B client_node_id=8
[client hand_send] t=3866272060 ns reqId=8000029 size=10B client_node_id=8
[server hand_recv] t=3866275394 ns reqId=8000029 size=10B client_node_id=8
[server resp_send] t=3866275558 ns reqId=10000029 size=41B client_node_id=10
[client resp_recv] t=3866278984 ns reqId=10000029 size=41B client_node_id=10
[client hand_send] t=3866278984 ns reqId=10000029 size=10B client_node_id=10
[server hand_recv] t=3866282318 ns reqId=10000029 size=10B client_node_id=10
[server resp_send] t=3866282482 ns reqId=7000029 size=41B client_node_id=7
[client resp_recv] t=3866285908 ns reqId=7000029 size=41B client_node_id=7
[client hand_send] t=3866285908 ns reqId=7000029 size=10B client_node_id=7
[server hand_recv] t=3866289242 ns reqId=7000029 size=10B client_node_id=7
[server resp_send] t=3866289406 ns reqId=9000029 size=41B client_node_id=9
[client resp_recv] t=3866292832 ns reqId=9000029 size=41B client_node_id=9
[client hand_send] t=3866292832 ns reqId=9000029 size=10B client_node_id=9
[server hand_recv] t=3866296166 ns reqId=9000029 size=10B client_node_id=9
[server resp_send] t=3866296330 ns reqId=11000029 size=41B client_node_id=11
[client resp_recv] t=3866299756 ns reqId=11000029 size=41B client_node_id=11
[client hand_send] t=3866299756 ns reqId=11000029 size=10B client_node_id=11
[server hand_recv] t=3866303090 ns reqId=11000029 size=10B client_node_id=11
[server resp_send] t=3866303254 ns reqId=6000030 size=41B client_node_id=6
[client resp_recv] t=3866306680 ns reqId=6000030 size=41B client_node_id=6
[client hand_send] t=3866306680 ns reqId=6000030 size=10B client_node_id=6
